report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label,manual_decision,decision_time,feedback_label,risk_score,risk_level
R7899,432,34761.14874565764,200000,0,1,1,1,,,,0.8891985,🔴 高风险
R7900,172,5237.695196906016,50000,0,0,2,1,,,,0.7084797,🟠 中风险
R7901,49,24448.74916677123,50000,0,0,4,1,,,,0.7050719,🟠 中风险
R7902,62,26421.21003876584,100000,0,0,1,0,,,,0.38044456,🟢 低风险
R7903,325,12403.48239166622,100000,0,0,2,0,,,,0.3050116,🟢 低风险
R7904,9,9762.655547221815,500000,1,0,4,1,,,,0.9520922,🔴 高风险
R7905,967,30171.742141701565,200000,2,0,4,0,,,,0.2753348,🟢 低风险
R7906,27,10091.39245983285,100000,1,1,1,1,,,,0.9864297,🔴 高风险
R7907,317,13933.360592494331,200000,2,0,2,0,,,,0.56298083,🟠 中风险
R7908,100,28873.089624597465,50000,2,0,3,0,,,,0.2710758,🟢 低风险
R7909,135,20347.412335390243,50000,0,1,4,1,,,,0.868526,🔴 高风险
R7910,425,2028.5633237089528,500000,0,0,2,1,,,,0.8177114,🔴 高风险
R7911,106,37470.591445535145,500000,2,0,3,0,,,,0.3942605,🟢 低风险
R7912,154,14699.89241220034,100000,0,0,3,1,,,,0.6488623,🟠 中风险
R7913,10,15972.427100935827,200000,1,0,1,1,,,,0.9425142,🔴 高风险
R7914,0,22557.84252326365,100000,1,0,3,1,,,,0.9874981,🔴 高风险
R7915,56,26250.767970040728,100000,0,0,4,1,,,,0.456514,🟢 低风险
R7916,228,39611.042912914665,200000,1,1,4,1,,,,0.9230513,🔴 高风险
R7917,25,3399.318505943036,100000,0,0,2,1,,,,0.98138887,🔴 高风险
R7918,24,28259.52208925946,500000,1,0,4,1,,,,0.90835524,🔴 高风险
R7919,105,27430.09694050077,200000,1,0,1,0,,,,0.52406836,🟠 中风险
R7920,208,18628.35089125884,200000,2,0,1,1,,,,0.5794594,🟠 中风险
R7921,249,27872.736948162223,100000,0,1,4,1,,,,0.86949736,🔴 高风险
R7922,39,29342.74017636547,200000,2,0,2,0,,,,0.33038545,🟢 低风险
R7923,16,6180.372150129955,500000,0,0,1,1,,,,0.70564586,🟠 中风险
R7924,564,37497.6650588083,500000,2,0,2,1,,,,0.60312045,🟠 中风险
R7925,60,4412.377468618583,50000,2,1,4,1,,,,0.9626111,🔴 高风险
R7926,383,8646.83718761227,50000,1,0,3,0,,,,0.4749832,🟢 低风险
R7927,398,17382.123263759036,50000,0,0,1,0,,,,0.08629347,🟢 低风险
R7928,296,39249.40513187056,50000,1,0,3,0,,,,0.28601676,🟢 低风险
R7929,36,16917.433702466136,100000,1,0,1,0,,,,0.2576976,🟢 低风险
R7930,344,19680.66109949189,50000,2,0,4,1,,,,0.46613985,🟢 低风险
R7931,293,34320.78603904563,50000,1,0,2,1,,,,0.78809917,🟠 中风险
R7932,181,16996.818574345274,50000,2,0,2,0,,,,0.37410843,🟢 低风险
R7933,82,8215.632870693244,50000,0,0,2,1,,,,0.475122,🟢 低风险
R7934,60,15827.651647616854,100000,0,1,4,1,,,,0.8786168,🔴 高风险
R7935,25,33707.918338057774,50000,3,0,2,1,,,,0.99077445,🔴 高风险
R7936,142,20708.649970551363,200000,1,0,1,0,,,,0.40532014,🟢 低风险
R7937,176,39306.5825905626,500000,2,0,3,1,,,,0.41510665,🟢 低风险
R7938,89,27379.349262621552,200000,1,0,4,1,,,,0.545592,🟠 中风险
R7939,129,13551.910636065168,100000,0,0,3,0,,,,0.28231767,🟢 低风险
R7940,90,20510.763044650783,100000,1,0,1,1,,,,0.5601586,🟠 中风险
R7941,204,11467.818818581203,100000,1,0,1,1,,,,0.5758765,🟠 中风险
R7942,463,13315.6696935123,500000,1,1,3,1,,,,0.93300825,🔴 高风险
R7943,35,64790.84251025757,50000,1,0,3,0,,,,0.3194167,🟢 低风险
R7944,96,30186.24510033811,100000,2,0,1,1,,,,0.43835956,🟢 低风险
R7945,30,28610.97989006673,50000,1,0,1,1,,,,0.84473866,🔴 高风险
R7946,196,13768.19684691936,100000,0,0,1,1,,,,0.61841327,🟠 中风险
R7947,261,35695.84066281079,500000,0,0,1,0,,,,0.37607732,🟢 低风险
R7948,537,30994.15601792937,200000,2,0,1,1,,,,0.5569751,🟠 中风险
R7949,65,38816.21289357771,200000,2,1,3,1,,,,0.97564006,🔴 高风险
R7950,599,38331.141483984495,500000,4,0,3,1,,,,0.8481964,🔴 高风险
R7951,13,5209.10711902478,50000,1,0,4,0,,,,0.47725853,🟢 低风险
R7952,184,8901.605107300928,100000,1,0,2,1,,,,0.63236856,🟠 中风险
R7953,11,9962.121845363636,200000,1,0,2,1,,,,0.9591476,🔴 高风险
R7954,448,10560.59356667563,500000,2,0,3,1,,,,0.6336624,🟠 中风险
R7955,150,23234.523642603905,50000,0,0,3,1,,,,0.3618858,🟢 低风险
R7956,221,14331.965479041824,200000,0,0,2,1,,,,0.3817586,🟢 低风险
R7957,356,40725.98540762518,500000,0,0,2,0,,,,0.16130212,🟢 低风险
R7958,32,39046.79882081637,100000,1,0,2,0,,,,0.19235462,🟢 低风险
R7959,7,19935.3840592096,500000,0,0,4,1,,,,0.8902544,🔴 高风险
R7960,422,39553.2621614979,50000,1,1,1,1,,,,0.9893572,🔴 高风险
R7961,75,34881.34627240202,200000,0,0,2,1,,,,0.5657819,🟠 中风险
R7962,27,15492.934408227413,100000,2,0,1,1,,,,0.8769363,🔴 高风险
R7963,126,1000.0,50000,1,0,4,1,,,,0.57198596,🟠 中风险
R7964,182,17820.316150392708,500000,0,0,1,1,,,,0.5597732,🟠 中风险
R7965,6,13553.778689215267,200000,1,0,2,1,,,,0.95368224,🔴 高风险
R7966,64,22065.056251458303,200000,2,0,3,1,,,,0.6112463,🟠 中风险
R7967,6,20892.28286874749,50000,0,0,4,1,,,,0.9643623,🔴 高风险
R7968,109,20630.176588992286,100000,0,0,2,0,,,,0.46019432,🟢 低风险
R7969,450,25236.84741379165,50000,0,0,2,1,,,,0.36344555,🟢 低风险
R7970,810,7874.780529163214,200000,1,0,2,0,,,,0.44402757,🟢 低风险
R7971,202,24113.60277569708,200000,0,0,2,1,,,,0.66200393,🟠 中风险
R7972,35,15603.83846982994,200000,1,0,4,1,,,,0.54069245,🟠 中风险
R7973,472,21999.82199863687,100000,0,1,2,1,,,,0.97661006,🔴 高风险
R7974,145,29574.0984523219,200000,0,0,1,1,,,,0.41573888,🟢 低风险
R7975,33,7756.002267789703,200000,1,0,2,1,,,,0.17620337,🟢 低风险
R7976,509,17187.063473304304,50000,1,0,4,1,,,,0.6335159,🟠 中风险
R7977,283,18814.65765971136,200000,1,0,3,1,,,,0.4962972,🟢 低风险
R7978,263,14857.310284293591,500000,0,0,3,1,,,,0.6123338,🟠 中风险
R7979,247,28998.29496132957,50000,1,0,1,0,,,,0.3825499,🟢 低风险
R7980,44,12796.116411995285,200000,0,0,1,1,,,,0.49238652,🟢 低风险
R7981,47,14445.996005576611,50000,1,0,2,0,,,,0.78750056,🟠 中风险
R7982,233,12900.808670479357,50000,3,0,2,1,,,,0.92019886,🔴 高风险
R7983,49,30920.55411438802,500000,0,0,1,1,,,,0.67184865,🟠 中风险
R7984,115,15075.558875877832,50000,3,0,3,1,,,,0.9190363,🔴 高风险
R7985,304,24600.453908835563,50000,1,0,4,1,,,,0.51975054,🟠 中风险
R7986,306,39757.05101230074,100000,2,0,2,1,,,,0.6170045,🟠 中风险
R7987,120,19251.815796494146,200000,1,0,4,1,,,,0.60070384,🟠 中风险
R7988,314,31120.60680033157,100000,0,0,3,1,,,,0.4800976,🟢 低风险
R7989,364,36713.54084093128,200000,0,0,1,0,,,,0.36827457,🟢 低风险
R7990,212,30271.915600404136,50000,0,0,3,0,,,,0.35904148,🟢 低风险
R7991,51,19831.986840222595,200000,0,0,4,1,,,,0.36466607,🟢 低风险
R7992,64,26421.077589986133,50000,0,0,3,0,,,,0.44160023,🟢 低风险
R7993,75,7126.214068646546,200000,1,0,3,1,,,,0.48343748,🟢 低风险
R7994,24,12199.56841850048,50000,2,0,2,1,,,,0.8906809,🔴 高风险
R7995,63,13953.248183680813,200000,0,0,1,1,,,,0.5682117,🟠 中风险
R7996,47,42406.12120174282,200000,1,0,4,0,,,,0.13833545,🟢 低风险
R7997,121,11874.15485744733,200000,2,0,4,0,,,,0.22990192,🟢 低风险
R7998,478,11725.232487381703,50000,0,0,2,1,,,,0.3812795,🟢 低风险
R7999,22,9560.790197510163,200000,0,0,3,1,,,,0.94651717,🔴 高风险
R8000,254,25598.11761930761,50000,0,1,4,1,,,,0.9495654,🔴 高风险
R8001,232,21426.21392668883,100000,0,0,2,0,,,,0.29025522,🟢 低风险
R8002,20,30867.58977026565,200000,1,0,4,1,,,,0.981075,🔴 高风险
R8003,511,26712.596660773543,500000,2,0,2,1,,,,0.51481485,🟠 中风险
R8004,168,6196.101532759327,500000,0,0,2,0,,,,0.56419724,🟠 中风险
R8005,90,11927.222299896292,50000,0,0,1,1,,,,0.3845793,🟢 低风险
R8006,282,33653.28748275821,500000,0,0,1,0,,,,0.17392552,🟢 低风险
R8007,59,17967.01755423195,50000,2,0,3,1,,,,0.5081198,🟠 中风险
R8008,236,31875.918180180128,50000,0,0,2,0,,,,0.47906137,🟢 低风险
R8009,8,18503.19052084683,500000,0,1,4,1,,,,0.9753719,🔴 高风险
R8010,365,10323.435717114786,500000,4,0,3,1,,,,0.9676741,🔴 高风险
R8011,118,16967.39222333294,100000,0,0,2,1,,,,0.6998107,🟠 中风险
R8012,202,10319.50204450304,50000,0,0,3,1,,,,0.55768776,🟠 中风险
R8013,50,14344.472375975762,500000,0,0,4,1,,,,0.46006584,🟢 低风险
R8014,226,22009.25706565246,100000,1,1,4,1,,,,0.86962646,🔴 高风险
R8015,295,25116.050903690204,100000,3,0,1,1,,,,0.92038685,🔴 高风险
R8016,128,4098.086767457018,50000,0,0,3,0,,,,0.1828137,🟢 低风险
R8017,192,19826.319924909018,200000,0,0,1,1,,,,0.57697856,🟠 中风险
R8018,121,14133.842644402475,500000,3,0,2,1,,,,0.96859956,🔴 高风险
R8019,449,13515.851910411877,500000,0,0,2,0,,,,0.4098995,🟢 低风险
R8020,137,21326.84619133077,500000,1,0,4,1,,,,0.5738693,🟠 中风险
R8021,368,14495.48127310788,500000,0,0,2,0,,,,0.33464974,🟢 低风险
R8022,323,33821.37994846674,500000,1,0,3,1,,,,0.80942696,🔴 高风险
R8023,105,31880.618762510603,500000,2,0,4,1,,,,0.36533052,🟢 低风险
R8024,52,31818.282939420395,100000,0,0,4,0,,,,0.3376873,🟢 低风险
R8025,104,15050.89804509698,50000,1,1,3,1,,,,0.92972463,🔴 高风险
R8026,349,10375.011650806777,100000,0,0,3,1,,,,0.62100154,🟠 中风险
R8027,51,20820.299293881155,500000,0,0,1,0,,,,0.37281087,🟢 低风险
R8028,148,18496.516337137327,50000,1,0,2,0,,,,0.34704354,🟢 低风险
R8029,328,13911.76837576635,500000,3,0,4,1,,,,0.99139166,🔴 高风险
R8030,87,8242.655533330386,50000,2,0,2,0,,,,0.4935367,🟢 低风险
R8031,205,19584.820307319285,100000,0,0,1,1,,,,0.47904944,🟢 低风险
R8032,56,15959.305497475269,50000,1,0,1,1,,,,0.6929742,🟠 中风险
R8033,23,26883.4703703802,100000,0,0,4,0,,,,0.9393204,🔴 高风险
R8034,316,26651.060515214795,500000,1,0,2,1,,,,0.5743007,🟠 中风险
R8035,20,31007.99805422717,50000,2,0,2,1,,,,0.78204244,🟠 中风险
R8036,63,7407.044481199618,200000,2,0,4,1,,,,0.7458822,🟠 中风险
R8037,386,24010.583076936327,200000,1,0,4,1,,,,0.57083946,🟠 中风险
R8038,85,12725.342937663278,100000,2,0,1,1,,,,0.39463598,🟢 低风险
R8039,722,7795.857891889153,100000,2,0,4,0,,,,0.18017858,🟢 低风险
R8040,779,15713.977630512898,100000,0,0,1,0,,,,0.3507001,🟢 低风险
R8041,62,30687.049801346177,100000,0,0,2,0,,,,0.2546061,🟢 低风险
R8042,8,16276.816464295158,500000,0,0,2,0,,,,0.9400995,🔴 高风险
R8043,244,35654.54659959112,200000,0,0,1,0,,,,0.3697787,🟢 低风险
R8044,119,25488.78515520333,100000,0,0,2,1,,,,0.48487964,🟢 低风险
R8045,21,16059.095210194231,50000,0,0,4,1,,,,0.9392075,🔴 高风险
R8046,245,31600.484289064087,50000,0,0,1,1,,,,0.5533006,🟠 中风险
R8047,6,24453.967721142857,500000,3,0,2,1,,,,0.9915141,🔴 高风险
R8048,408,10674.406115532944,100000,5,0,3,1,,,,0.7995541,🟠 中风险
R8049,29,38588.02635580515,50000,0,0,3,1,,,,0.87518764,🔴 高风险
R8050,27,22594.788230864768,100000,1,0,2,1,,,,0.8225304,🔴 高风险
R8051,38,20187.96191985492,50000,1,1,4,1,,,,0.8191272,🔴 高风险
R8052,645,11444.67330094384,500000,2,0,1,0,,,,0.30582026,🟢 低风险
R8053,236,31795.38267607738,50000,0,0,3,0,,,,0.48354298,🟢 低风险
R8054,323,25172.754273613064,100000,0,0,4,0,,,,0.4513692,🟢 低风险
R8055,101,26292.381802952408,100000,3,0,1,1,,,,0.964216,🔴 高风险
R8056,81,14924.686564742316,500000,0,0,3,1,,,,0.54010713,🟠 中风险
R8057,53,28341.005719100685,200000,0,0,3,1,,,,0.64841443,🟠 中风险
R8058,131,29118.13593570801,100000,0,0,3,1,,,,0.5788584,🟠 中风险
R8059,160,13312.217612188775,200000,1,0,2,1,,,,0.5796074,🟠 中风险
R8060,199,5830.09860319009,100000,1,1,2,1,,,,0.9486581,🔴 高风险
R8061,59,25813.73059338924,500000,0,0,4,1,,,,0.5684654,🟠 中风险
R8062,593,4266.530503942602,50000,1,0,1,1,,,,0.85651505,🔴 高风险
R8063,37,21520.1577783778,200000,0,1,2,1,,,,0.89682174,🔴 高风险
R8064,674,15527.54895212693,50000,1,0,1,0,,,,0.28808737,🟢 低风险
R8065,2,32186.65210788921,500000,3,0,3,1,,,,0.9889368,🔴 高风险
R8066,131,16071.561092327927,500000,2,0,2,1,,,,0.63329947,🟠 中风险
R8067,81,31072.72972003804,500000,1,0,3,1,,,,0.47458905,🟢 低风险
R8068,119,14857.905556369738,100000,1,0,1,0,,,,0.36372337,🟢 低风险
R8069,169,29999.91005059611,100000,2,0,2,0,,,,0.29845387,🟢 低风险
R8070,114,40603.41543836832,100000,1,0,2,1,,,,0.80978084,🔴 高风险
R8071,107,9319.528616337597,100000,0,0,3,0,,,,0.536281,🟠 中风险
R8072,263,22920.35721730908,200000,0,0,4,0,,,,0.62932324,🟠 中风险
R8073,231,47487.82415910065,500000,0,0,2,1,,,,0.33334154,🟢 低风险
R8074,358,20665.888269029216,200000,1,0,1,0,,,,0.461548,🟢 低风险
R8075,57,20617.882702296483,100000,0,0,2,0,,,,0.42709,🟢 低风险
R8076,188,27884.9894735102,50000,1,0,3,1,,,,0.7553091,🟠 中风险
R8077,175,20410.80864094754,200000,0,0,1,1,,,,0.57807505,🟠 中风险
R8078,92,2927.7400542944742,50000,0,1,2,1,,,,0.73364383,🟠 中风险
R8079,133,31322.873748389386,100000,1,0,3,1,,,,0.52040744,🟠 中风险
R8080,75,1000.0,200000,0,0,3,1,,,,0.40003434,🟢 低风险
R8081,30,15832.083488616585,200000,1,0,4,1,,,,0.8765258,🔴 高风险
R8082,48,32074.25749156648,200000,1,0,3,0,,,,0.3715682,🟢 低风险
R8083,22,16434.575713572143,50000,3,0,3,1,,,,0.9948926,🔴 高风险
R8084,229,13063.035075355958,100000,2,0,4,1,,,,0.5861645,🟠 中风险
R8085,216,28792.639051665607,500000,1,0,4,1,,,,0.41450876,🟢 低风险
R8086,601,11488.852131656136,500000,1,0,4,0,,,,0.539143,🟠 中风险
R8087,261,7777.7428040804625,100000,2,0,4,1,,,,0.5436399,🟠 中风险
R8088,10,22745.13987493284,200000,1,0,3,1,,,,0.82425153,🔴 高风险
R8089,431,18170.76701587409,500000,0,0,1,0,,,,0.42848417,🟢 低风险
R8090,397,7563.26885811158,200000,1,0,3,1,,,,0.1917104,🟢 低风险
R8091,117,26369.5253999487,100000,1,0,3,0,,,,0.32551438,🟢 低风险
R8092,176,24644.876055772336,50000,1,0,2,0,,,,0.3149501,🟢 低风险
R8093,746,16402.44983394368,200000,2,0,1,0,,,,0.43240273,🟢 低风险
R8094,151,17086.679938750534,50000,0,0,3,1,,,,0.5498099,🟠 中风险
R8095,471,24703.927420091564,50000,3,0,2,0,,,,0.61746204,🟠 中风险
R8096,17,31903.614197520663,100000,1,0,1,0,,,,0.9504236,🔴 高风险
R8097,42,17172.067898906753,100000,1,0,1,1,,,,0.5028583,🟠 中风险
R8098,116,26546.884930081444,50000,1,0,3,0,,,,0.2943473,🟢 低风险
R8099,175,25652.00217084599,50000,1,0,1,1,,,,0.5841419,🟠 中风险
R8100,338,28793.072927089765,500000,1,0,2,0,,,,0.45296684,🟢 低风险
R8101,888,20393.09198743465,500000,0,0,1,1,,,,0.6820658,🟠 中风险
R8102,98,10876.74485933642,100000,2,0,3,1,,,,0.5116996,🟠 中风险
R8103,9,15375.008468000306,200000,1,0,4,1,,,,0.91894746,🔴 高风险
R8104,323,23428.53465781648,50000,1,0,3,0,,,,0.45476913,🟢 低风险
R8105,185,38184.64378381593,200000,2,0,4,0,,,,0.44668725,🟢 低风险
R8106,44,15159.803768037214,50000,1,0,2,1,,,,0.47154227,🟢 低风险
R8107,136,28047.87443527399,100000,0,0,1,1,,,,0.649636,🟠 中风险
R8108,271,16719.4354932324,200000,1,0,2,1,,,,0.5698073,🟠 中风险
R8109,294,21104.68755886136,100000,1,0,1,0,,,,0.47492757,🟢 低风险
R8110,138,35153.96749263592,50000,2,0,1,1,,,,0.16296533,🟢 低风险
R8111,72,27642.925814204333,100000,0,1,1,1,,,,0.84968156,🔴 高风险
R8112,727,7587.007272590432,200000,0,0,4,0,,,,0.87886864,🔴 高风险
R8113,217,14275.249761884092,500000,0,0,1,0,,,,0.3584141,🟢 低风险
R8114,104,32562.213444413588,100000,2,0,4,1,,,,0.540155,🟠 中风险
R8115,65,21418.78042628496,200000,1,0,3,1,,,,0.4827419,🟢 低风险
R8116,262,8511.598803841365,100000,1,0,4,0,,,,0.26692897,🟢 低风险
R8117,55,11810.475550262792,100000,3,1,3,1,,,,0.9851488,🔴 高风险
R8118,37,27034.93522711172,500000,2,0,4,0,,,,0.3100258,🟢 低风险
R8119,150,29944.1028121763,200000,0,0,2,0,,,,0.3754356,🟢 低风险
R8120,68,20178.553014821744,200000,2,0,1,0,,,,0.38935694,🟢 低风险
R8121,198,44753.13800936102,200000,1,0,2,0,,,,0.57194525,🟠 中风险
R8122,25,28241.523634556383,50000,2,0,2,1,,,,0.909366,🔴 高风险
R8123,212,17565.189303670995,100000,0,0,4,0,,,,0.3240593,🟢 低风险
R8124,66,11842.93951900656,500000,0,0,4,1,,,,0.6105951,🟠 中风险
R8125,0,10251.156953609589,200000,0,0,3,1,,,,0.74112195,🟠 中风险
R8126,27,23354.21320480369,500000,0,0,2,1,,,,0.90868783,🔴 高风险
R8127,542,15112.229550865932,50000,2,0,2,0,,,,0.32842165,🟢 低风险
R8128,404,36737.43753983425,50000,1,0,4,0,,,,0.81573236,🔴 高风险
R8129,53,34663.11802917859,500000,0,0,2,0,,,,0.21937963,🟢 低风险
R8130,301,26330.66547497228,200000,1,0,1,0,,,,0.50516045,🟠 中风险
R8131,187,8210.038270431043,500000,0,0,1,1,,,,0.54946357,🟠 中风险
R8132,707,13277.81127447595,200000,0,0,4,0,,,,0.48703143,🟢 低风险
R8133,93,32556.775257411005,200000,2,0,2,0,,,,0.58857954,🟠 中风险
R8134,228,14369.33800204898,50000,0,0,2,0,,,,0.37865183,🟢 低风险
R8135,13,31221.417339195243,500000,1,0,1,1,,,,0.92879397,🔴 高风险
R8136,100,24746.03923034761,50000,1,0,4,1,,,,0.3418134,🟢 低风险
R8137,663,20517.17884813188,100000,3,0,1,1,,,,0.96182084,🔴 高风险
R8138,154,12971.67187064559,50000,1,0,2,0,,,,0.56923884,🟠 中风险
R8139,67,19057.561564752483,200000,1,0,4,0,,,,0.46516123,🟢 低风险
R8140,25,21896.47954874898,500000,1,0,2,1,,,,0.9378411,🔴 高风险
R8141,243,30325.388983011217,100000,0,0,4,1,,,,0.65756404,🟠 中风险
R8142,207,11142.643993662454,100000,1,0,1,0,,,,0.39936826,🟢 低风险
R8143,93,17371.831574738848,100000,0,0,1,1,,,,0.5142197,🟠 中风险
R8144,602,20448.231319322847,100000,0,0,4,0,,,,0.32517523,🟢 低风险
R8145,4,26626.78357686165,500000,1,0,4,1,,,,0.96778184,🔴 高风险
R8146,72,10915.356624772232,200000,1,0,1,1,,,,0.6520697,🟠 中风险
R8147,507,6834.30207112785,100000,0,0,1,0,,,,0.25190502,🟢 低风险
R8148,77,26739.651517100498,200000,1,0,2,1,,,,0.3874872,🟢 低风险
R8149,58,4820.508850532968,50000,2,0,4,0,,,,0.5400646,🟠 中风险
R8150,152,32849.797147621684,200000,3,0,4,1,,,,0.93027604,🔴 高风险
R8151,347,18440.73902517092,100000,1,0,4,1,,,,0.49607298,🟢 低风险
R8152,21,4524.689177255537,50000,0,0,1,1,,,,0.9296862,🔴 高风险
R8153,573,15195.797805965058,50000,3,1,1,1,,,,0.7871634,🟠 中风险
R8154,317,23791.236330692373,50000,1,0,1,1,,,,0.60873455,🟠 中风险
R8155,39,14672.989124450223,100000,2,0,3,1,,,,0.58278733,🟠 中风险
R8156,248,20200.29748824348,200000,3,0,3,1,,,,0.9505552,🔴 高风险
R8157,97,27400.783657052867,500000,1,0,1,1,,,,0.6458713,🟠 中风险
R8158,102,17978.096646123806,200000,0,0,4,1,,,,0.48031613,🟢 低风险
R8159,305,10629.423235338663,100000,1,0,4,1,,,,0.6223308,🟠 中风险
R8160,658,17010.160026281592,100000,1,0,4,0,,,,0.49794462,🟢 低风险
R8161,27,34148.4013645926,50000,0,0,2,1,,,,0.9604542,🔴 高风险
R8162,109,36850.64345333184,200000,1,0,1,0,,,,0.34901905,🟢 低风险
R8163,131,1000.0,100000,1,0,4,0,,,,0.5773296,🟠 中风险
R8164,94,30910.27909191477,100000,2,0,4,0,,,,0.30158833,🟢 低风险
R8165,90,22501.477160353563,500000,0,0,1,0,,,,0.35932946,🟢 低风险
R8166,10,29239.8267912015,200000,1,0,1,0,,,,0.7083847,🟠 中风险
R8167,231,14495.117397323706,50000,0,0,1,0,,,,0.28173193,🟢 低风险
R8168,114,2317.364904985141,50000,0,0,3,0,,,,0.3185066,🟢 低风险
R8169,43,25844.88788647462,50000,0,0,1,1,,,,0.53100145,🟠 中风险
R8170,338,10590.22738717283,200000,0,0,1,0,,,,0.45624956,🟢 低风险
R8171,324,6117.075685151476,100000,1,0,3,1,,,,0.5528215,🟠 中风险
R8172,133,6815.986175265336,100000,1,0,1,1,,,,0.55387366,🟠 中风险
R8173,70,26009.137824153346,500000,2,0,4,1,,,,0.6220473,🟠 中风险
R8174,203,21394.52466029197,500000,0,0,4,0,,,,0.40099597,🟢 低风险
R8175,67,27824.660218746736,100000,1,0,4,0,,,,0.46939597,🟢 低风险
R8176,53,26690.75254496365,100000,3,0,4,1,,,,0.9765074,🔴 高风险
R8177,262,15790.664354162342,200000,0,0,4,1,,,,0.7486168,🟠 中风险
R8178,8,19295.26426122544,500000,0,0,2,0,,,,0.9335788,🔴 高风险
R8179,19,14885.624712174606,50000,0,0,3,1,,,,0.812032,🔴 高风险
R8180,1,17896.72227134509,50000,1,0,1,1,,,,0.93945205,🔴 高风险
R8181,33,10327.45262018934,50000,1,0,4,1,,,,0.7353898,🟠 中风险
R8182,14,23904.84293874335,50000,0,0,4,1,,,,0.9681005,🔴 高风险
R8183,1094,30751.207489817563,100000,0,0,4,1,,,,0.6092736,🟠 中风险
R8184,68,11833.869701790134,100000,0,0,2,0,,,,0.3544892,🟢 低风险
R8185,32,32812.69645401342,200000,0,0,1,0,,,,0.3083596,🟢 低风险
R8186,55,21135.214964779418,50000,0,0,1,0,,,,0.4430421,🟢 低风险
R8187,550,22410.78976405813,100000,0,0,4,0,,,,0.5432957,🟠 中风险
R8188,146,3005.7048039248184,100000,1,0,2,0,,,,0.14241648,🟢 低风险
R8189,90,1927.3769043426585,100000,0,0,2,1,,,,0.5301595,🟠 中风险
R8190,413,21441.16362779682,50000,1,0,4,1,,,,0.7224107,🟠 中风险
R8191,100,27897.32124632008,100000,2,0,4,1,,,,0.43571272,🟢 低风险
R8192,81,13286.195563550476,500000,1,1,2,1,,,,0.85696155,🔴 高风险
R8193,46,36700.93900583089,50000,0,0,1,0,,,,0.19348022,🟢 低风险
R8194,94,27349.359742543154,50000,3,0,2,1,,,,0.95961887,🔴 高风险
R8195,76,10916.587482920148,500000,0,0,2,0,,,,0.4000557,🟢 低风险
R8196,226,20308.486670535072,200000,0,0,1,0,,,,0.33610955,🟢 低风险
R8197,68,44769.29133723412,200000,0,0,1,0,,,,0.5933283,🟠 中风险
R8198,172,7574.359972002943,50000,0,0,1,0,,,,0.46486607,🟢 低风险
R8199,13,25282.699389151054,50000,0,0,1,1,,,,0.9653113,🔴 高风险
R8200,42,16772.554472766577,50000,1,0,3,0,,,,0.46074176,🟢 低风险
R8201,104,27068.96290918512,500000,0,0,1,0,,,,0.4918897,🟢 低风险
R8202,552,32672.736463183817,100000,0,0,2,1,,,,0.5973659,🟠 中风险
R8203,94,16137.629112886329,500000,0,0,2,1,,,,0.630801,🟠 中风险
R8204,218,31189.12271707174,100000,0,0,1,1,,,,0.45953202,🟢 低风险
R8205,58,42212.03394271961,100000,0,0,2,1,,,,0.8114754,🔴 高风险
R8206,27,20662.747373442347,200000,0,0,2,1,,,,0.9126164,🔴 高风险
R8207,12,27848.88687494185,500000,2,0,3,1,,,,0.9145676,🔴 高风险
R8208,72,14095.59229796725,500000,1,0,3,1,,,,0.6900589,🟠 中风险
R8209,34,20192.593090312123,50000,0,0,4,0,,,,0.539168,🟠 中风险
R8210,38,18233.249072917573,500000,0,1,4,1,,,,0.8329209,🔴 高风险
R8211,286,27969.35925658596,100000,0,0,1,1,,,,0.5637312,🟠 中风险
R8212,3,32046.75935756925,100000,2,0,3,1,,,,0.9330184,🔴 高风险
R8213,163,18903.451508825405,500000,1,0,4,0,,,,0.52870977,🟠 中风险
R8214,95,35336.228457329235,200000,0,1,2,1,,,,0.72469276,🟠 中风险
R8215,141,35300.47441561629,200000,1,0,4,1,,,,0.36895922,🟢 低风险
R8216,165,28468.537431799006,50000,0,0,1,0,,,,0.29490176,🟢 低风险
R8217,75,14839.734682782717,50000,3,0,4,1,,,,0.964606,🔴 高风险
R8218,69,13881.711832600971,100000,0,0,1,1,,,,0.6422469,🟠 中风险
R8219,264,11876.186453099614,500000,0,0,4,0,,,,0.18669395,🟢 低风险
R8220,410,29491.66070238161,100000,3,0,4,1,,,,0.9303531,🔴 高风险
R8221,42,7882.317925106357,100000,1,0,2,1,,,,0.50406677,🟠 中风险
R8222,20,26768.376541110072,500000,2,0,2,1,,,,0.98162615,🔴 高风险
R8223,456,9188.90652175887,100000,0,0,2,1,,,,0.6949509,🟠 中风险
R8224,86,28235.461198419733,100000,1,0,2,0,,,,0.4699952,🟢 低风险
R8225,160,20172.195827305604,200000,2,0,3,1,,,,0.63776964,🟠 中风险
R8226,89,33336.38561859827,50000,2,1,4,0,,,,0.30379024,🟢 低风险
R8227,26,31414.54578321271,200000,3,0,2,1,,,,0.9920277,🔴 高风险
R8228,177,34350.654120021114,50000,1,0,1,0,,,,0.11089287,🟢 低风险
R8229,148,34608.187182891124,50000,1,0,3,1,,,,0.22658177,🟢 低风险
R8230,45,21436.308339881976,50000,0,0,1,0,,,,0.46237037,🟢 低风险
